build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Balance,Tauren,Horde,619.2707700025716,18.447608868884135,0.26088858655730135,5000,0.007114545558600001,4.609999999999999,4.609999999999999,16,16,linear-v1,46.099999999999994,563.6714285714286,-1.7763568394002505e-15,5232220115501351--505003
Balance,Windshaper,Horde,616.9428816159825,18.501286883734547,0.2616477083233285,5000,0.012785715844599995,5.609999999999999,5.609999999999999,16,16,linear-v1,56.099999999999994,563.6714285714286,-1.0658141036401503e-14,5232220115501351--505003
Balance,Night Elf,Alliance,619.5340525952815,18.58419907089306,0.26282026371898437,5000,0.009177272778600002,5.609999999999999,5.609999999999999,16,16,linear-v1,56.099999999999994,563.6714285714286,-1.0658141036401503e-14,5232220115501351--505003
Balance,High Order,Alliance,616.9428816159825,18.501286883734547,0.2616477083233285,5000,0.012785715844599995,5.609999999999999,5.609999999999999,16,16,linear-v1,56.099999999999994,563.6714285714286,-1.0658141036401503e-14,5232220115501351--505003
Feral,Tauren,Horde,621.6266494066386,14.730763525905202,0.20832445562446048,5000,0,-0.28999999999999915,-0.28999999999999915,9,9,linear-v1,-2.8999999999999915,447.7000000000001,-3.3306690738754696e-16,050022-3521002023032213041-053
Feral,Windshaper,Horde,622.3237905228111,14.395639112187652,0.20358508071484357,5000,0,0.7100000000000009,0.7100000000000009,9,9,linear-v1,7.1000000000000085,447.7000000000001,8.881784197001252e-16,050022-3521002023032213041-053
Feral,Night Elf,Alliance,622.5369797097682,14.835451456336013,0.20980496653478073,5000,0,1.8099999999999994,1.8099999999999994,9,9,linear-v1,18.099999999999994,463.1000000000001,8.881784197001252e-16,050022-3521002023032213041-053
Feral,High Order,Alliance,622.3237905228111,14.395639112187652,0.20358508071484357,5000,0,0.7100000000000009,0.7100000000000009,9,9,linear-v1,7.1000000000000085,447.7000000000001,8.881784197001252e-16,050022-3521002023032213041-053
Elemental,Orc,Horde,529.7719951104239,15.256542859507006,0.21576009826841208,5000,0.109,3.5099999999999993,3.5099999999999993,16,16,linear-v1,35.099999999999994,563.6714285714287,8.881784197001252e-16,5502301500123031-0500001-053050001
Elemental,Tauren,Horde,529.1473134870183,15.219709860433719,0.2152392010000889,5000,0.1106,2.51,2.51,16,16,linear-v1,25.099999999999998,563.6714285714287,4.440892098500626e-16,5502301500123031-0500001-053050001
Elemental,Troll,Horde,527.3396581109185,15.164614397336065,0.21446003348870962,5000,0.1020009091584,3.5099999999999993,3.5099999999999993,16,16,linear-v1,35.099999999999994,563.6714285714287,8.881784197001252e-16,5502301500123031-0500001-053050001
Elemental,Windshaper,Horde,526.7594353261456,15.207644839116172,0.21506857583231295,5000,0.11158950980440024,3.5099999999999993,3.5099999999999993,16,16,linear-v1,35.099999999999994,563.6714285714287,8.881784197001252e-16,5502301500123031-0500001-053050001
Elemental,Dwarf,Alliance,524.7808320582641,15.16761296053528,0.21450243957614923,5000,0.1246,3.5099999999999993,3.5099999999999993,16,16,linear-v1,35.099999999999994,563.6714285714287,8.881784197001252e-16,5502301500123031-0500001-053050001
Stormcaller,Orc,Horde,553.2673725340799,16.45276151600186,0.23267718474419954,5000,1.4224,7.409999999999999,7.409999999999999,16,16,linear-v1,74.1,565.8714285714286,5.329070518200751e-15,550032150010303-055030031004002
Stormcaller,Tauren,Horde,552.0672332418126,16.455828616208176,0.23272056009128883,5000,1.4339,6.409999999999999,6.409999999999999,16,16,linear-v1,64.1,565.8714285714286,1.4210854715202004e-14,550032150010303-055030031004002
Stormcaller,Troll,Horde,548.4146252651007,16.841815426242512,0.23817923790776568,5000,1.4329818181959926,7.409999999999999,7.409999999999999,16,16,linear-v1,74.1,565.8714285714286,5.329070518200751e-15,550032150010303-055030031004002
Stormcaller,Windshaper,Horde,550.1519353048469,16.898366531784248,0.23897899131200884,5000,1.466558813181997,7.409999999999999,7.409999999999999,16,16,linear-v1,74.1,565.8714285714286,5.329070518200751e-15,550032150010303-055030031004002
Stormcaller,Dwarf,Alliance,548.5448104816206,16.39837963359888,0.23190810878778279,5000,1.4242,7.409999999999999,7.409999999999999,16,16,linear-v1,74.1,565.8714285714286,5.329070518200751e-15,550032150010303-055030031004002
Enhancement,Orc,Horde,731.2400598474713,42.7294967893148,0.6042863387282661,5000,33.749577264703994,11.71,11.71,16,16,linear-v1,117.10000000000001,573.7285714285714,-7.105427357601002e-15,05043305-055030031005102051
Enhancement,Tauren,Horde,732.2787532159796,42.49608543418422,0.6009854036878906,5000,26.946905399009648,11.7,11.7,16,16,linear-v1,117,589.6000000000001,1.7763568394002505e-14,05043305-055030031005102051
Enhancement,Troll,Horde,727.6385649761014,42.16590348682045,0.5963159258077645,5000,25.35173753888959,11.71,11.71,16,16,linear-v1,117.10000000000001,569.6428571428571,-1.0658141036401503e-14,05043305-055030031005102051
Enhancement,Windshaper,Horde,728.8476700343663,42.65008750183098,0.6031633218148861,5000,30.04290835268794,12.7,12.7,16,16,linear-v1,127,579.7,1.4210854715202004e-14,05043305-055030031005102051
Enhancement,Dwarf,Alliance,736.418617391678,42.067234073351955,0.5949205295805792,5000,29.51500368809487,11.71,11.71,16,16,linear-v1,117.10000000000001,584.1,0,05043305-055030031005102051
Beast Mastery,Orc,Horde,918.0571822896183,22.12511261889073,0.31289634334667377,5000,0.00047000000000000004,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5320001505101251-00531510005
Beast Mastery,Tauren,Horde,907.6356656318522,21.818169427397372,0.30855551110379387,5000,0.00108,0.41000000000000014,0.41000000000000014,9,9,linear-v1,4.100000000000001,594.4714285714286,0,5320001505101251-00531510005
Beast Mastery,Troll,Horde,914.0290388892181,22.16011468089847,0.31339134725469747,5000,0.00011999999999999999,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5320001505101251-00531510005
Beast Mastery,Windshaper,Horde,914.6855334106025,22.03508951199618,0.3116232243597014,5000,0.00121,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5320001505101251-00531510005
Beast Mastery,Human,Alliance,920.7711794160185,22.199981837460644,0.3139551539897322,5000,0.00032,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5320001505101251-00531510005
Beast Mastery,Dwarf,Alliance,905.2880770410399,21.7126210883541,0.3070628321781844,5000,0.0008699999999999999,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5320001505101251-00531510005
Beast Mastery,Night Elf,Alliance,917.0422890799064,22.179280567003733,0.31366239381534705,5000,0.00065,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5320001505101251-00531510005
Beast Mastery,High Order,Alliance,914.6855334106025,22.03508951199618,0.3116232243597014,5000,0.00121,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5320001505101251-00531510005
Marksmanship,Orc,Horde,892.4504333469027,23.721521440460815,0.3354729734122384,5000,0.01101,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5023000503-0053451001503051
Marksmanship,Tauren,Horde,880.9682983403628,23.27284642109092,0.3291277504373293,5000,0.011930000000000003,0.41000000000000014,0.41000000000000014,9,9,linear-v1,4.100000000000001,594.4714285714286,0,5023000503-0053451001503051
Marksmanship,Troll,Horde,886.1630252873823,23.300038537619415,0.3295123050371715,5000,0.01618,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5023000503-0053451001503051
Marksmanship,Windshaper,Horde,887.8106485438238,23.408149205245884,0.33104122076111714,5000,0.01195,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5023000503-0053451001503051
Marksmanship,Human,Alliance,894.8347691416195,23.751066163794423,0.3358907988965879,5000,0.00813,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5023000503-0053451001503051
Marksmanship,Dwarf,Alliance,878.2224316528379,23.315586819006914,0.32973219094126943,5000,0.008478147814,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5023000503-0053451001503051
Marksmanship,Night Elf,Alliance,890.7366179749811,23.698704085333386,0.33515028728145146,5000,0.007118147813999999,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5023000503-0053451001503051
Marksmanship,High Order,Alliance,887.8106485438238,23.408149205245884,0.33104122076111714,5000,0.01195,1.4100000000000001,1.4100000000000001,9,9,linear-v1,14.100000000000001,594.4714285714286,-1.7763568394002505e-15,5023000503-0053451001503051
Survival,Orc,Horde,833.7048637109293,34.37214778539095,0.48609557565992223,5000,0,-0.4900000000000002,-0.4900000000000002,9,9,linear-v1,-4.900000000000002,506.00000000000006,-4.440892098500626e-16,502-0050051-230230230250022151
Survival,Tauren,Horde,821.6309045419641,33.81945462392406,0.47827931401214885,5000,0,-1.4900000000000002,-1.4900000000000002,9,9,linear-v1,-14.900000000000002,506.00000000000006,-4.440892098500626e-16,502-0050051-230230230250022151
